Date,Date Precision,State/Region,Township,Village Tract/Ward,Location,Latitude,Longitude,Location Precision,Location Confidence,Category,Sub-Category,Actor-1,Actor-2,Notes,Fatalities,SAC Fatalities,Injuries,Casualties confidence,Source,
20/4/2021,1,Kachin,Mohnyin,,Nam Hkyi,24.88639,96.44335,1,3,Armed Clashes,Ambush,KIA,SAC,"At 2:30am on April 20th, KIA’s 35th Battalion troops attacked SAC’s 16th LIR troops stationed at Nam Hkyi.",,,,,https://www.kachinlandnews.com/?p=29956,
20/4/2021,1,Kachin,Momauk,,Nhkram Area,24.745547,97.46459,2,2,Armed Clashes,Artillery Strikes,SAC,KIA,"On April 20th, at around 8pm, Tatmadaw troops with the 56th LIB fired MG-42, 60 mm and 120 mm rounds on KIA positions around Nhkram.",,,,,https://www.kachinlandnews.com/?p=29956,
20/4/2021,1,Naypyitaw,Pyinmana,,"Myawaddy Bank, Pyinmana Branch",19.741736,96.20817,1,1,Armed Resistance,Explosion,,SAC,"At around 7:30pm on April 20th, three explosive devices were detonated outside the military owned Myawaddy Bank's Pyinmana branch on 6th Street. No damage was reported.",,,,,https://burma.irrawaddy.com/news/2021/04/21/240955.html,
20/4/2021,1,Sagaing,Yinmarbin,,Ka Paing- Thee Kone,22.21194077,94.68344879,1,2,Armed Resistance,,PDF,SAC,"Clashes were repoted between self-defence militas and SAC troops between Ka Paing and Thee Kone. The clashes lasted until around 7pm and five local residents were killed, with an additional five injured. Many casualties were also reported on the SAC side, but precise numbers are not available. ",5,,5,2,https://burma.irrawaddy.com/news/2021/04/21/240924.html,
21/4/2021,1,Chin,,,Kalay/Kabaw/Falam Region,23.134186,93.928471,3,1,Strategic Developments,Armed Group Formation,PDF,,"On April 21st, the police station from the One Pala Mine site in Tanai township was burnt down by KIA troops. Tatmadaw troops with the 260th LIB withdrew from the site on April 18th. The exact location of the mine is unknown, and the event has been coded to a generic and name-unknown mine in the Nam Byu Valley. ",,,,,https://twitter.com/media_chin/status/1385063584107925511,
21/4/2021,1,Kachin,Tanai,,One Pala Mine,26.190825,96.594641,1,2,Armed Clashes,Arson,KIA,SAC,"On April 21st, the police station from the One Pala Mine site in Tanai township was burnt down by KIA troops. Tatmadaw troops with the 260th LIB withdrew from the site on April 18th,",,,,,https://www.kachinlandnews.com/?p=29966,
21/4/2021,1,Kachin,Waingmaw,,Sagung Police Station,25.3918,97.893167,1,2,Armed Clashes,SAC Position Seized,KIA,SAC,"On April 21st, police from Sagung Police Station, attacked two days earlier by KIA troops withdrew from their police station within the town to a nearby military base.",,,,,https://www.kachinlandnews.com/?p=29966,
21/4/2021,1,Naypyitaw,Pyinmana,,Near Pyinmana Post office,19.738672,96.208847,0,1,Armed Resistance,Explosion,,SAC,"At around midday on April 21st an explosive device detonated outside Pyinmana Post Office, with no damage reported.",,,,,https://burma.irrawaddy.com/news/2021/04/21/240955.html,
21/4/2021,1,Shan (North),Namtu,Chaung Hsar,Yae Oe,22.817757,97.329134,1,1,Armed Clashes,,NA,SSA-S,"On April 21st, clashes resumed between the TNLA and SSA-S/RCSS in Yae Oe village to the West of Panglong, where clashes raged earlier in the month.",,,,,https://burmese.shannews.org/archives/21729,
21/4/2021,1,Shan (North),Namtu,Panglong,Man Hsar,22.837342,97.386217,1,1,Armed Clashes,,NA,SSA-S,"On April 21st, clashes resumed between the TNLA and SSA-S/RCSS in Man Hsar village to the North of Panglong, where clashes raged earlier in the month.",,,,,https://burmese.shannews.org/archives/21729,
21/4/2021,1,Shan (North),Namtu,,Man Hsar,22.83692932,97.38587189,1,1,Violence Against Civilians,Arson,SSA-S,,"In the aftermath of clashes between the TNLA and the SSA-S, the SSA-S burnt 13 civilian houses down in Man Hsar village.",,,,,https://burma.irrawaddy.com/news/2021/05/06/241550.html,
21/4/2021,2,Shan (South),Mongton,Hway Yang,Disused SSA-S Hilltop base,19.729706,98.531386,2,1,Armed Clashes,Artillery,SAC,SSA-S,"At around 11:30pm on April 21st, Tatmadaw troops fired at least five artillery rounds at a disused SSA-S mountaintop outpost in Hway Yang village tract. Only one shell exploded.",,,,,https://burmese.shannews.org/archives/21726,
21/4/2021,2,Shan (South),,,Loi Tai Leng,19.740848,98.212357,1,1,Armed Clashes,Artillery,SAC,SSA-S,"At around 8:30am on April 21st, the Tatamadaw fired three rounds of artillery the Loi Tai Leng headquarters of the RCSS/SSA-S.",,,,,https://burmese.shannews.org/archives/21702,
21/4/2021,2,Shan (South),,,Loi Sam Sip IDP Camp,20.098432,99.08375,1,1,Violence Against Civilians,Artillery,SAC,,"Between April 18th and April 21st, the Tatmadaw launched artillery at Loi Sam Sit IDP camp on the Thai/Burma border.",,,,,https://burmese.shannews.org/archives/21726,
21/4/2021,2,Shan (South),,,Loi Lam IDP Camp,19.714457,98.326353,1,1,Violence Against Civilians,Artillery,SAC,,"Between April 18th and April 21st, the Tatmadaw launched artillery at Loi Lam IDP camp on the Thai/Burma border.",,,,,https://burmese.shannews.org/archives/21726,
21/4/2021,1,Yangon,Thingangyun,,Near Thuwanna Football Stadium,16.823826,96.184581,2,1,Armed Resistance,Explosion,,SAC,"At around 7pm on April 21st, three explosive devices were thrown at the house of Thein Nyunt, a member of the SAC. Only one device exploded, apparently without injury.",,,,,https://burma.irrawaddy.com/news/short-news/2021/04/22/240972.html,
22/4/2021,1,Kachin,Hpakant,,Between Lel Pyin and Long Hkin,25.661349,96.366423,1,2,Armed Clashes,,KIA,SAC,"At roughly 5:30pm on April 22nd, KIA troops clashed with approximately 50 Tatmadaw soldiers between the villages of Lel Pyin and Long Hkin.",,,,,https://www.kachinlandnews.com/?p=29968,
22/4/2021,1,Kachin,Momauk,,Between Ding Ga village and Wu Htau Bum outpost,24.633384,97.474818,1,2,Armed Clashes,,KIA,SAC,"On April 22nd at roughly 9am, troops with the KIA's 3rd Battalion encountered and clashed with about 50 Tatmadaw troops between the town of Ding Ga and Wu Htau Bum outpost. ",,,,,https://www.kachinlandnews.com/?p=29968,
22/4/2021,1,Kachin,Momauk,,Tar Li,24.49171,97.417174,1,2,Armed Clashes,,KIA,SAC,"On April 22nd at roughly 3:30pm, troops with the KIA's 19th Battalion encountered and clashed with about 30 Tatmadaw troops at Tar Li village (source spells ""Ta Li Hka"").",,,,,https://www.kachinlandnews.com/?p=29968,
22/4/2021,1,Kachin,Momauk,,Pan Cho Junction,24.581563,97.450693,2,2,Armed Clashes,,AA,SAC,"At aroung 10am on April 22nd troops from the Arakan Army (AA) encontered and clashed with Tatmadaw troops at Pan Cho junction. The location of the junction is unknown, however nearby patrols of the unit in Kung Law are known to be in the Dawthponeyan region. The area is approximated.",,,,,https://www.kachinlandnews.com/?p=29968,
22/4/2021,1,Kachin,Waingmaw,,Between Loi Kyaw and Nam War,25.377156,97.569483,1,2,Armed Clashes,,KIA,SAC,"On April 22nd, at roughly 8pm, KIA troops attacked Tatmadaw soldiers between Loi Kyaw (Loi Jaw) and Nam War.",,,,,https://www.kachinlandnews.com/?p=29968,
22/4/2021,2,Shan (South),Kyethi,,Mong Kawng,21.833182,97.890402,1,1,Armed Clashes,,SSA-S,SAC,Around April 22nd there were clashes between the SSA-S and Tatmadaw around Mong Kawng village in Kyethi township.,,,,,https://burmese.shannews.org/archives/21740,
22/4/2021,2,Shan (South),Kyethi,,Nawng Tawng,21.580754,97.963592,2,1,Armed Clashes,,SSA-S,SAC,"Around April 22nd there were clashes between the SSA-S and Tatmadaw around Nawng Tawng village in Kyethi township. The locatin of Nawng Tawng village within Mong Nang village tract in unclear, so the event has been coded generically within the village tract.",,,,,,
22/4/2021,2,Shan (South),Loilen,,Kawng Yawng,20.963728,97.599284,2,3,Armed Clashes,,SSA-S,SAC,"Around April 22nd there were clashes between the SSA-S and Tatmadaw around Kawng Yang village, note that there are several Kawng Yawng villages in Loilem township, so the location has been estimated.",,,,,https://burmese.shannews.org/archives/21740,
22/4/2021,1,Shan (South),Mongnai,,Between Nar Hkan and Kawngpang villages.,20.590702,97.855953,1,1,Armed Clashes,,SSA-S,SAC,On the morning of April 22nd there were clashes between the SSA-S/RCSS and the Tatmadaw between Nar Hkan and Kawngpang villages. One Tatmadaw soldier was reportedly killed.,1,1,,2,https://www.shanhumanrights.org/eng/index.php/409-forced-labour-use-of-human-shields-looting-by-burma-army-during-operation-against-rcss-ssa-in-namzarng-southern-shan-state,
22/4/2021,2,Shan (South),Nansang,,Between Loi Aing and Kone Mon village,20.777883,98.024252,2,2,Armed Clashes,,SSA-S,SAC,Around April 22nd there were clashes between the SSA-S and Tatmadaw between Loi Aing and Kone Mon villages near the border of Mongnai and Nansang townships.,,,,,https://www.shanhumanrights.org/eng/index.php/409-forced-labour-use-of-human-shields-looting-by-burma-army-during-operation-against-rcss-ssa-in-namzarng-southern-shan-state,
23/4/2021,1,Mon,Thaton,,Naung Bo Town,17.026957,97.328625,2,1,Armed Resistance,,KNLA,SAC,"At around 6am on April 23rd, KNLA troops opened fire on SAC forces in Naung Bo, approaching Thaton in order to crackdown on anti-coup protests occuring in the town. At least two SAC soldiers were killed in the clashes and an additional four were injured.",2,2,4,2,https://www.irrawaddy.com/news/burma/myanmar-military-troops-killed-knla-protects-protesters-mon-state.html,
23/4/2021,1,Mon,Thaton,,Thein Gone Ward,16.920689,97.374297,0,1,Armed Resistance,Explosion,,SAC,At around 8:30pm on April 23rd an explosive device detonated in Thaton City. No injuries were reported.,,,,,https://www.facebook.com/khitthitnews/photos/1179366515834026,
23/4/2021,1,Sagaing,Katha,,Katha Town,24.186243,96.324233,1,1,Armed Resistance,,PDF,SAC,"At roughly 4pm on April 23rd, members of a People's Defense Force opened fire on SAC forces who were transporting a detainee to prison in Katha town, Sagaing region. One member of the security forces were killed another was injured. Clashes lasted nearly 2 hours. The fighting occured in Ah Su Gyi village.",1,1,1,2,https://cdn.myanmarseo.com/file/client-cdn/gnlm/wp-content/uploads/2021/04/25-April-2021.pdf#page=4,
23/4/2021,1,Shan (North),Kutkai,,Man Bang,23.4842395,97.90853119,1,1,Armed Clashes,,NA,SAC,"At around 11am on April 23rd, clashes broke out between the Northern Alliance (specifically the TNLA) and the Tatmadaw in Man Bang village to the North-West of Kutkai. No further detailes are known.",,,,,https://burmese.shannews.org/archives/21752,
23/4/2021,1,Shan (North),Kutkai,,Oriental Highway Checkpoint North of Kutkai,23.472106,97.920444,0,1,Violence Against Civilians,Artillery,,,"At around 1pm a civilian was injured after at least four artillery shells impacted near the Oriental Highway tollbooth near Kutkai. It is unclear who fired the shells, but it likely came from either the TNLA and the SSA-S who were both clashing nearby.",,,1,2,https://burmese.shannews.org/archives/21752,
23/4/2021,1,Shan (South),Nansang,Hai Hpat,Loi Ngin,20.8306598,97.881073,1,1,Armed Clashes,,SSA-S,SAC,"At around 3pm on April 23rd, clashes broke out between the SSA-S (RCSS) and Tatmadaw around Loi Ngin village, Hai Hpat village tract. The Tatmadaw reportedly suffered heavy casualties in fighting here and in another place in Nansang township, but precise numbers are unknown.",,,,,https://www.facebook.com/shwepheemyaynews/posts/940742003408598,
23/4/2021,1,Shan (South),Nansang,Loi Lat,Hpar Sumt,20.88921,98.076131,1,1,Armed Clashes,,SSA-S,SAC,"At around 5pm on April 23rd, clashes broke out between the SSA-S (RCSS) and Tatmadaw around Hpar Sumt village, Loi La village tract. The Tatmadaw reportedly suffered heavy casualties in fighting here and in another place in Nansang township, but precise numbers are unknown.",,,,,https://www.shanhumanrights.org/eng/index.php/409-forced-labour-use-of-human-shields-looting-by-burma-army-during-operation-against-rcss-ssa-in-namzarng-southern-shan-state,
23/4/2021,1,Yangon,Mayangon ,,,16.863021,96.157338,1,1,Armed Resistance,Explosion,,SAC,"On April 23rd, an explosive device detonated in Ward 8 of Mayangon Township, Yangon.",,,,,https://www.facebook.com/khitthitnews/posts/1179408352496509,
24/4/2021,1,Bago,Pyay,,"Innwa Bank, Pyay",18.826361,95.217465,0,1,Armed Resistance,Explosion,,SAC,"At around 5pm on April 24th, an explosive device was thrown from a motorcycle at Innwa Bank's Pyay branch.",,,,,https://cincds.gov.mm/node/12074,
24/4/2021,1,Chin,Hakha,,"Ministries' Housing, Hakha, Chin State",22.64761,93.5915,0,1,Armed Clashes,,SAC,SAC,"On April 24th, at roughly 8pm, there were several exchanges of fire between police and soliders in the Ministries' Housing, Hakha, Chin State. It remains to be seen whether this is a dispute between the two, or police attempting to support the CDM movement.",2,2,,2,https://burma.irrawaddy.com/news/short-news/2021/04/24/241078.html,
24/4/2021,1,Chin,Mindat,,Mindat,21.372432,93.973899,1,1,Armed Resistance,,PDF,SAC,"On April 24th there were several shootouts between junta troops and civilians armed with handmade guns in Mindat, Chin State. Three membes of the security force were killed, according to the Irrawaddy, and an additional two were injured in the shootings.",3,3,2,2,https://twitter.com/media_chin/status/1386293334600159238,
24/4/2021,1,Kachin,Bhamo,,Bridge near Nampha,24.303769,97.253843,0,1,Armed Clashes,Ambush,KIA,SAC,"On the evening of April 24th, KIA troops ambushed a Tatmadaw convoy as they approached a bridge near Nampha village, near Bhamo University. Three residents of the area were injured when the Tatmadaw opened fire on its surroundings.",,,3,2,https://www.facebook.com/info.fyi/posts/3122394821323467,
24/4/2021,1,Kachin,Hpakant,,Nam San village group,25.697554,96.394784,2,1,Armed Clashes,,KIA,SAC,"At around 3:30pm on April 24th, clashes broke out between the KIA's 9th Brigade and the Tatmadaw's 116th LIB near the Nam San village group North of Hpakant. The fighting lasted approximately two hours.",,,,,https://www.facebook.com/The74Media/posts/316624859857042,
24/4/2021,1,Kachin,Momauk,,Military outpost - name unknown,24.486245,97.463239,0,1,Armed Clashes,,SAC,KIA,"On the morning of April 24th, clashes occured between the KIA and Tatmadaw troops with the 88th Brigade at these two military bases. The KIA reportedly eventually witthdrew from these positions, and inflicted heavy casualties on the Tatmadaw troops. The SAC troops are attempting to advance on Alaw Bum outpost that was siezed by the KIA in late March.",,,,,https://www.facebook.com/khitthitnews/posts/1180595985711079,
24/4/2021,1,Kachin,Momauk,,Military outpost - name unknown,24.44628,97.48213,0,1,Armed Clashes,,SAC,KIA,"On the morning of April 24th, clashes occured between the KIA and Tatmadaw troops with the 88th Brigade at these two military bases. The KIA reportedly eventually witthdrew from these positions, and inflicted heavy casualties on the Tatmadaw troops. The SAC troops are attempting to advance on Alaw Bum outpost that was siezed by the KIA in late March.",,,,,https://www.facebook.com/khitthitnews/posts/1180595985711079,
24/4/2021,1,Kachin,Momauk,,Myo Thit,24.409927,97.40572,1,1,Violence Against Civilians,Airstrikes,SAC,,"Between 9am and 3:30pm on April 24th, the Tatmadaw launched airstrikes in the vicinity of Myo Thit.",,,,,https://www.facebook.com/khitthitnews/posts/1180595985711079,
24/4/2021,1,Kachin,Momauk,,Myo Thit Police Station,24.417398,97.411486,0,2,Armed Clashes,,KIA,SAC,"From 8am on April 24th the KIA launched an attack on a SAC police station in Myo Thit, Momauk. ",,,,,https://www.facebook.com/khitthitnews/posts/1179851145785563,
24/4/2021,1,Kachin,Momauk,,Salaung Hill,24.420758,97.42394,1,1,Armed Clashes,,SAC,KIA,"Clashes between the Tatmadaw and KIA occured on Salaung Hill, above Myo Thit village, with SAC forces attempting to retake positions that the KIA previously overran. Fighting occured on the night of the 24th and the morning of the 25th. Casualties were reported on both sides, but their extent is unclear.",,,,,https://burmese.voanews.com/a/myanmar-army-kia-fighting/5865992.html,
24/4/2021,1,Kachin,Momauk,,Salaung Hill,24.420758,97.42394,1,1,Armed Clashes,Airstrikes,SAC,KIA,"Between 6:30pm and 9pm there were airstrikes by the Tatmadaw airforce on Salaung Hill, near Myo Thit village as part of an offensive for the SAC to retake positions on the hill.",,,,,https://burmese.voanews.com/a/myanmar-army-kia-fighting/5865992.html,
24/4/2021,1,Kachin,Momauk,,Myo Thit,24.415835,97.407736,1,1,Violence Against Civilians,Airstrikes,SAC,,"On the night of April 24th, airstrikes near Myo Thit village resulted in civilian houses being damaged. The airstrikes occured while there was a Tatmadaw offensive nearby to recapture hilltop positions.",,,,,https://www.facebook.com/The74Media/posts/316698376516357,
24/4/2021,1,Kachin,Momauk,,Dawthponeyan,24.615495,97.461415,1,1,Violence Against Civilians,Artillery,SAC,,"At around 7:30pm on April 24th, Tatmadaw troops fired six artillery shells at Dawthponeyan village, in Momauk township.",,,,,https://www.burmese.kachinlandnews.com/%e1%80%a1%e1%80%9c%e1%80%b1%e1%80%ac%e1%80%b7%e1%80%98%e1%80%bd%e1%80%99%e1%80%ba%e1%80%90%e1%80%9d%e1%80%ad%e1%80%af%e1%80%80%e1%80%ba-kia-%e1%80%90%e1%80%95%e1%80%ba%e1%80%94%e1%80%b2%e1%80%b7/,
24/4/2021,1,Kachin,Momauk,,Jaw Maw,24.612681,97.496044,1,1,Armed Clashes,Airstrikes,SAC,KIA,"On April 24th, two Tatmadaw jets launched airstrikes on Jaw Maw outpost in Momauk township.",,,,,https://www.kachinlandnews.com/?p=29984,
24/4/2021,1,Kayin,Kyainseikgyi,,Three Pagodas Pass Village,15.305121,98.378474,1,1,Armed Clashes,,,SAC,"On the night of April 24th, clashes broke out between an unknown armed group (likely the KNLA) and the Tatmadaw's 32nd IB in the Three Pagodas Pass village on the Thai border. Explosions, gunfire and grenades were heard from the Thai side of the border.",,,,,https://www.bangkokpost.com/thailand/general/2105171,
